Source,destination,relationship
ASN3257,ASN20485,0
ASN3257,ASN20621,-1
ASN3257,ASN20645,-1
ASN3257,ASN20647,-1
ASN3257,ASN20650,-1
ASN3257,ASN20707,-1
ASN3257,ASN20718,-1
ASN3257,ASN20804,-1
ASN3257,ASN20811,-1
ASN3257,ASN20850,-1
ASN3257,ASN20853,-1
ASN3257,ASN20878,-1
ASN3257,ASN20940,-1
ASN3257,ASN20960,-1
ASN3257,ASN20976,-1
ASN3257,ASN20984,-1
ASN3257,ASN21013,-1
ASN3257,ASN21021,-1
ASN3257,ASN21056,-1
ASN3257,ASN21221,-1
ASN3257,ASN21260,-1
ASN3257,ASN21321,-1
ASN3257,ASN21345,-1
ASN3257,ASN21351,-1
ASN3257,ASN21509,-1
ASN3257,ASN21513,-1
ASN3257,ASN21534,-1
ASN3257,ASN21548,-1
ASN3257,ASN21669,-1
ASN3257,ASN21724,-1
ASN3257,ASN21755,-1
ASN3257,ASN21802,-1
ASN3257,ASN21859,-1
ASN3257,ASN21983,-1
ASN3257,ASN22075,-1
ASN3257,ASN22232,-1
ASN3257,ASN22299,-1
ASN3257,ASN22317,-1
ASN3257,ASN22363,-1
ASN3257,ASN22384,-1
ASN3257,ASN22518,-1
ASN3257,ASN22591,-1
ASN3257,ASN22616,-1
ASN3257,ASN22634,-1
ASN3257,ASN22652,-1
ASN3257,ASN22653,-1
ASN3257,ASN22668,-1
ASN3257,ASN22702,-1
ASN3257,ASN22768,-1
ASN3257,ASN22781,-1
ASN3257,ASN22799,-1
ASN3257,ASN22822,-1
ASN3257,ASN22915,-1
ASN3257,ASN22923,-1
ASN3257,ASN22925,-1
ASN3257,ASN22957,-1
ASN3257,ASN22964,-1
ASN3257,ASN22995,-1
ASN3257,ASN23100,-1
ASN3257,ASN23108,-1
ASN3257,ASN23114,-1
ASN3257,ASN23136,-1
ASN3257,ASN23148,-1
ASN3257,ASN23184,-1
ASN3257,ASN23310,-1
ASN3257,ASN23312,-1
ASN3257,ASN23342,-1
ASN3257,ASN23352,-1
ASN3257,ASN23367,-1
ASN3257,ASN23372,-1
ASN3257,ASN23393,-1
ASN3257,ASN23487,-1
ASN3257,ASN23498,-1
ASN3257,ASN23520,-1
ASN3257,ASN23522,-1
ASN3257,ASN23550,-1
ASN3257,ASN23576,-1
ASN3257,ASN23655,-1
ASN3257,ASN23678,-1
ASN3257,ASN23947,-1
ASN3257,ASN24043,-1
ASN3257,ASN24514,-1
ASN3257,ASN24534,-1
ASN3257,ASN24592,-1
ASN3257,ASN24637,-1
ASN3257,ASN24753,-1
ASN3257,ASN24776,-1
ASN3257,ASN24894,-1
ASN3257,ASN24931,-1
ASN3257,ASN24940,-1
ASN3257,ASN24953,-1
ASN3257,ASN24958,-1
ASN3257,ASN25003,-1
ASN3257,ASN25098,-1
ASN3257,ASN25122,-1
ASN3257,ASN25148,-1
ASN3257,ASN25151,-1
ASN3257,ASN25152,0
ASN3257,ASN25220,-1
ASN3257,ASN25369,-1
ASN3257,ASN25441,-1
ASN3257,ASN25540,-1
ASN3257,ASN25577,-1
ASN3257,ASN25596,-1
ASN3257,ASN25605,-1
ASN3257,ASN25614,-1
ASN3257,ASN25653,-1
ASN3257,ASN25720,-1
ASN3257,ASN25761,-1
ASN3257,ASN25780,-1
ASN3257,ASN25795,-1
ASN3257,ASN25826,-1
ASN3257,ASN25844,-1
ASN3257,ASN25973,-1
ASN3257,ASN25981,-1
ASN3257,ASN26167,-1
ASN3257,ASN26198,-1
ASN3257,ASN26282,-1
ASN3257,ASN26288,-1
ASN3257,ASN26342,-1
ASN3257,ASN26375,-1
ASN3257,ASN26424,-1
ASN3257,ASN26476,-1
ASN3257,ASN26479,-1
ASN3257,ASN26542,-1
ASN3257,ASN26548,-1
ASN3257,ASN26554,-1
ASN3257,ASN26697,-1
ASN3257,ASN26718,-1
ASN3257,ASN26739,-1
ASN3257,ASN26769,-1
ASN3257,ASN26803,-1
ASN3257,ASN26832,-1
ASN3257,ASN26938,-1
ASN3257,ASN26962,-1
ASN3257,ASN26967,-1
ASN3257,ASN26972,-1
ASN3257,ASN26991,-1
ASN3257,ASN27005,-1
ASN3257,ASN27257,-1
ASN3257,ASN27280,-1
ASN3257,ASN27299,-1
ASN3257,ASN27381,-1
ASN3257,ASN27393,-1
ASN3257,ASN27413,-1
ASN3257,ASN27458,-1
ASN3257,ASN27506,-1
ASN3257,ASN27536,-1
ASN3257,ASN27596,-1
ASN3257,ASN27612,-1
ASN3257,ASN27768,-1
ASN3257,ASN27908,-1
ASN3257,ASN27978,-1
ASN3257,ASN28513,-1
ASN3257,ASN28707,-1
ASN3257,ASN28760,-1
ASN3257,ASN28776,-1
ASN3257,ASN28786,-1
ASN3257,ASN28792,-1
ASN3257,ASN28858,-1
ASN3257,ASN28917,-1
ASN3257,ASN29017,-1
ASN3257,ASN29045,-1
ASN3257,ASN29066,-1
ASN3257,ASN29119,-1
ASN3257,ASN29140,-1
ASN3257,ASN29208,-1
ASN3257,ASN29286,-1
ASN3257,ASN29419,-1
ASN3257,ASN29446,-1
ASN3257,ASN29518,-1
ASN3257,ASN29550,-1
ASN3257,ASN29551,-1
ASN3257,ASN29575,-1
ASN3257,ASN29636,-1
ASN3257,ASN29644,-1
ASN3257,ASN29655,-1
ASN3257,ASN29680,-1
ASN3257,ASN29686,-1
ASN3257,ASN29697,-1
ASN3257,ASN29732,-1
ASN3257,ASN29748,-1
ASN3257,ASN29757,-1
ASN3257,ASN29784,-1
ASN3257,ASN29802,-1
ASN3257,ASN29854,-1
ASN3257,ASN29909,-1
ASN3257,ASN29974,-1
ASN3257,ASN30081,-1
ASN3257,ASN30114,-1
ASN3257,ASN30132,0
ASN3257,ASN30148,-1
ASN3257,ASN30176,-1
ASN3257,ASN30188,-1
ASN3257,ASN30238,-1
ASN3257,ASN30282,-1
ASN3257,ASN30286,-1
ASN3257,ASN30366,-1
ASN3257,ASN30373,-1
ASN3257,ASN30419,-1
ASN3257,ASN30517,-1
ASN3257,ASN30588,-1
ASN3257,ASN30607,-1
ASN3257,ASN30614,-1
ASN3257,ASN30616,-1
ASN3257,ASN30693,-1
ASN3257,ASN30762,-1
ASN3257,ASN30793,-1
ASN3257,ASN30827,-1
ASN3257,ASN30891,-1
ASN3257,ASN30925,-1
ASN3257,ASN31042,-1
ASN3257,ASN31080,-1
ASN3257,ASN31084,-1
ASN3257,ASN31108,-1
ASN3257,ASN31147,-1
ASN3257,ASN31167,-1
ASN3257,ASN31178,-1
ASN3257,ASN31241,-1
ASN3257,ASN31252,-1
ASN3257,ASN31263,0
ASN3257,ASN31270,-1
ASN3257,ASN31400,-1
ASN3257,ASN31402,-1
ASN3257,ASN31474,-1
ASN3257,ASN31479,-1
ASN3257,ASN31510,-1
ASN3257,ASN31543,-1
ASN3257,ASN31562,-1
ASN3257,ASN31651,-1
ASN3257,ASN31655,-1
ASN3257,ASN31673,-1
ASN3257,ASN31688,-1
ASN3257,ASN31708,-1
ASN3257,ASN31742,-1
ASN3257,ASN31760,-1
ASN3257,ASN31970,-1
ASN3257,ASN32034,-1
ASN3257,ASN32035,-1
ASN3257,ASN32063,-1
ASN3257,ASN32084,-1
ASN3257,ASN32098,-1
ASN3257,ASN32100,-1
ASN3257,ASN32134,-1
ASN3257,ASN32155,-1
ASN3257,ASN32181,-1
ASN3257,ASN32241,-1
ASN3257,ASN32286,-1
ASN3257,ASN32334,-1
ASN3257,ASN32421,-1
ASN3257,ASN32432,-1
ASN3257,ASN32478,-1
ASN3257,ASN32479,-1
ASN3257,ASN32489,-1
ASN3257,ASN32507,-1
ASN3257,ASN32592,-1
ASN3257,ASN32613,-1
ASN3257,ASN32621,-1
ASN3257,ASN32627,-1
ASN3257,ASN32632,-1
ASN3257,ASN32641,-1
ASN3257,ASN32654,-1
ASN3257,ASN32742,-1
ASN3257,ASN32743,-1
ASN3257,ASN32780,-1
ASN3257,ASN32880,-1
ASN3257,ASN32886,-1
ASN3257,ASN32934,-1
ASN3257,ASN32939,-1
ASN3257,ASN32943,-1
ASN3257,ASN32977,-1
ASN3257,ASN32987,-1
ASN3257,ASN33011,-1
ASN3257,ASN33047,-1
ASN3257,ASN33132,-1
ASN3257,ASN33139,-1
ASN3257,ASN33164,-1
ASN3257,ASN33184,-1
ASN3257,ASN33280,-1
ASN3257,ASN33361,-1
ASN3257,ASN33368,-1
ASN3257,ASN33438,-1
ASN3257,ASN33445,-1
ASN3257,ASN33494,-1
ASN3257,ASN33529,-1
ASN3257,ASN33532,-1
ASN3257,ASN33535,-1
ASN3257,ASN33541,-1
ASN3257,ASN33554,-1
ASN3257,ASN33597,-1
ASN3257,ASN33606,-1
ASN3257,ASN33680,-1
ASN3257,ASN33724,-1
ASN3257,ASN33779,-1
ASN3257,ASN33802,-1
ASN3257,ASN33828,-1
ASN3257,ASN33831,-1
ASN3257,ASN33835,-1
ASN3257,ASN33922,-1
ASN3257,ASN33923,-1
ASN3257,ASN34002,-1
ASN3257,ASN34006,-1
ASN3257,ASN34164,-1
ASN3257,ASN34209,-1
ASN3257,ASN34224,-1
ASN3257,ASN34245,-1
ASN3257,ASN34270,-1
ASN3257,ASN34279,-1
ASN3257,ASN34288,-1
ASN3257,ASN34308,-1
ASN3257,ASN34391,-1
ASN3257,ASN34393,-1
ASN3257,ASN34437,-1
ASN3257,ASN34442,-1
ASN3257,ASN34523,-1
ASN3257,ASN34525,-1
ASN3257,ASN34549,-1
ASN3257,ASN34555,-1
ASN3257,ASN34762,-1
ASN3257,ASN34764,-1
ASN3257,ASN34922,-1
ASN3257,ASN34967,-1
ASN3257,ASN34984,-1
ASN3257,ASN35030,-1
ASN3257,ASN35176,-1
ASN3257,ASN35180,-1
ASN3257,ASN35244,-1
ASN3257,ASN35259,-1
ASN3257,ASN35266,-1
ASN3257,ASN35283,-1
ASN3257,ASN35297,-1
ASN3257,ASN35393,-1
ASN3257,ASN35395,-1
ASN3257,ASN35425,-1
ASN3257,ASN35491,-1
ASN3257,ASN35574,-1
ASN3257,ASN35593,-1
ASN3257,ASN35695,-1
ASN3257,ASN35745,-1
ASN3257,ASN35760,-1
ASN3257,ASN35787,-1
ASN3257,ASN35788,-1
ASN3257,ASN35821,-1
ASN3257,ASN35831,-1
ASN3257,ASN35834,-1
ASN3257,ASN35838,-1
ASN3257,ASN35890,-1
ASN3257,ASN35906,-1
ASN3257,ASN35914,-1
ASN3257,ASN35974,-1
ASN3257,ASN35977,-1
ASN3257,ASN35993,-1
ASN3257,ASN35994,-1
ASN3257,ASN36007,-1
ASN3257,ASN36031,-1
ASN3257,ASN36040,-1
ASN3257,ASN36052,-1
ASN3257,ASN36086,-1
ASN3257,ASN36236,-1
ASN3257,ASN36243,-1
ASN3257,ASN36255,-1
ASN3257,ASN36351,0
ASN3257,ASN36352,-1
ASN3257,ASN36384,-1
ASN3257,ASN36408,-1
ASN3257,ASN36473,-1
ASN3257,ASN36483,-1
ASN3257,ASN36486,-1
ASN3257,ASN36493,-1
ASN3257,ASN36614,-1
ASN3257,ASN36666,-1
ASN3257,ASN36692,-1
ASN3257,ASN36700,-1
ASN3257,ASN36707,-1
ASN3257,ASN36715,-1
ASN3257,ASN36807,-1
ASN3257,ASN36884,-1
ASN3257,ASN37090,-1
ASN3257,ASN37100,-1
ASN3257,ASN37518,-1
ASN3257,ASN37632,-1
ASN3257,ASN37958,-1
ASN3257,ASN38001,-1
ASN3257,ASN38040,-1
ASN3257,ASN38082,-1
ASN3257,ASN38726,-1
ASN3257,ASN38861,0
ASN3257,ASN38880,-1
ASN3257,ASN38963,-1
ASN3257,ASN38966,-1
ASN3257,ASN39093,-1
ASN3257,ASN39116,-1
ASN3257,ASN39120,-1
ASN3257,ASN39145,-1
ASN3257,ASN39179,-1
ASN3257,ASN39233,-1
ASN3257,ASN39234,-1
ASN3257,ASN39251,-1
ASN3257,ASN39279,-1
ASN3257,ASN39318,-1
ASN3257,ASN39386,-1
ASN3257,ASN39392,-1
ASN3257,ASN39439,-1
ASN3257,ASN39449,-1
ASN3257,ASN39591,-1
ASN3257,ASN39636,-1
ASN3257,ASN39637,-1
ASN3257,ASN39704,-1
ASN3257,ASN39729,-1
ASN3257,ASN39756,-1
ASN3257,ASN39816,-1
ASN3257,ASN39829,-1
ASN3257,ASN39832,-1
ASN3257,ASN39905,-1
ASN3257,ASN39923,-1
ASN3257,ASN40061,-1
ASN3257,ASN40125,-1
ASN3257,ASN40160,-1
ASN3257,ASN40165,-1
ASN3257,ASN40191,-1
ASN3257,ASN40193,-1
ASN3257,ASN40353,-1
ASN3257,ASN40418,-1
ASN3257,ASN40446,-1
ASN3257,ASN40630,-1
ASN3257,ASN40657,-1
ASN3257,ASN40669,-1
ASN3257,ASN40676,-1
ASN3257,ASN40749,-1
ASN3257,ASN40784,-1
ASN3257,ASN40788,-1
ASN3257,ASN40805,-1
ASN3257,ASN40858,-1
ASN3257,ASN40925,-1
ASN3257,ASN40926,-1
ASN3257,ASN40988,-1
ASN3257,ASN41073,-1
ASN3257,ASN41079,-1
ASN3257,ASN41095,0
ASN3257,ASN41130,-1
ASN3257,ASN41135,-1
ASN3257,ASN41276,-1
ASN3257,ASN41319,-1
ASN3257,ASN41364,-1
ASN3257,ASN41448,-1
ASN3257,ASN41471,-1
ASN3257,ASN41477,-1
ASN3257,ASN41491,-1
ASN3257,ASN41495,-1
ASN3257,ASN41497,-1
ASN3257,ASN41508,-1
ASN3257,ASN41511,-1
ASN3257,ASN41604,-1
ASN3257,ASN41678,-1
ASN3257,ASN41690,-1
ASN3257,ASN41883,-1
ASN3257,ASN41966,-1
ASN3257,ASN42040,-1
ASN3257,ASN42177,-1
ASN3257,ASN42227,-1
ASN3257,ASN42266,-1
ASN3257,ASN42344,-1
ASN3257,ASN42346,-1
ASN3257,ASN42353,-1
ASN3257,ASN42374,-1
ASN3257,ASN42401,-1
ASN3257,ASN42459,-1
ASN3257,ASN42483,-1
ASN3257,ASN42596,-1
ASN3257,ASN42643,-1
ASN3257,ASN42673,-1
ASN3257,ASN42739,-1
ASN3257,ASN42804,-1
ASN3257,ASN42830,-1
ASN3257,ASN42912,-1
ASN3257,ASN42925,-1
ASN3257,ASN42927,-1
ASN3257,ASN42976,-1
ASN3257,ASN43073,-1
ASN3257,ASN43074,-1
ASN3257,ASN43171,-1
ASN3257,ASN43266,-1
ASN3257,ASN43289,-1
ASN3257,ASN43333,-1
ASN3257,ASN43350,-1
ASN3257,ASN43406,-1
ASN3257,ASN43515,-1
ASN3257,ASN43519,-1
ASN3257,ASN43531,0
ASN3257,ASN43599,-1
ASN3257,ASN43617,-1
ASN3257,ASN43639,-1
ASN3257,ASN43664,-1
ASN3257,ASN43679,-1
ASN3257,ASN43772,-1
ASN3257,ASN43829,-1
ASN3257,ASN43833,-1
ASN3257,ASN43843,-1
ASN3257,ASN43935,-1
ASN3257,ASN43984,-1
ASN3257,ASN44124,-1
ASN3257,ASN44150,-1
ASN3257,ASN44196,-1
ASN3257,ASN44212,-1
ASN3257,ASN44444,-1
ASN3257,ASN44454,-1
ASN3257,ASN44497,-1
ASN3257,ASN44655,-1
ASN3257,ASN44765,-1
ASN3257,ASN44786,-1
ASN3257,ASN44806,-1
ASN3257,ASN44814,-1
ASN3257,ASN44815,-1
ASN3257,ASN44914,-1
ASN3257,ASN44944,-1
ASN3257,ASN44965,-1
ASN3257,ASN45028,-1
ASN3257,ASN45177,-1
ASN3257,ASN45430,-1
ASN3257,ASN45474,-1
ASN3257,ASN45530,-1
ASN3257,ASN45629,-1
ASN3257,ASN45630,-1
ASN3257,ASN45750,-1
ASN3257,ASN45758,-1
ASN3257,ASN45816,-1
ASN3257,ASN45896,-1
ASN3257,ASN45899,-1
ASN3257,ASN45903,-1
ASN3257,ASN45960,-1
ASN3257,ASN46168,-1
ASN3257,ASN46195,-1
ASN3257,ASN46199,-1
ASN3257,ASN46241,-1
ASN3257,ASN46251,-1
ASN3257,ASN46281,-1
ASN3257,ASN46394,-1
ASN3257,ASN46422,-1
ASN3257,ASN46450,-1
ASN3257,ASN46489,-1
ASN3257,ASN46562,-1
ASN3257,ASN46609,-1
ASN3257,ASN46635,-1
ASN3257,ASN46652,-1
ASN3257,ASN46665,-1
ASN3257,ASN46800,-1
ASN3257,ASN46844,-1
ASN3257,ASN46865,-1
ASN3257,ASN46887,-1
ASN3257,ASN46922,-1
ASN3257,ASN46931,-1
ASN3257,ASN47099,-1
ASN3257,ASN47195,-1
ASN3257,ASN47242,-1
ASN3257,ASN47302,-1
ASN3257,ASN47316,-1
ASN3257,ASN47443,-1
ASN3257,ASN47480,-1
ASN3257,ASN47537,-1
ASN3257,ASN47544,-1
ASN3257,ASN47657,-1
ASN3257,ASN47850,-1
ASN3257,ASN47866,-1
ASN3257,ASN47869,-1
ASN3257,ASN47887,-1
ASN3257,ASN47949,-1
ASN3257,ASN47961,-1
ASN3257,ASN48039,-1
ASN3257,ASN48119,-1
ASN3257,ASN48142,-1
ASN3257,ASN48159,-1
ASN3257,ASN48173,-1
ASN3257,ASN48237,-1
ASN3257,ASN48305,-1
ASN3257,ASN48408,-1
ASN3257,ASN48426,-1
ASN3257,ASN48493,-1
ASN3257,ASN48505,-1
ASN3257,ASN48659,-1
ASN3257,ASN48742,-1
ASN3257,ASN48832,-1
ASN3257,ASN48910,-1
ASN3257,ASN48918,-1
ASN3257,ASN48961,-1
ASN3257,ASN48971,-1
ASN3257,ASN48991,-1
ASN3257,ASN49220,-1
ASN3257,ASN49296,-1
ASN3257,ASN49375,-1
ASN3257,ASN49544,-1
ASN3257,ASN49550,-1
ASN3257,ASN49560,-1
ASN3257,ASN49572,-1
ASN3257,ASN49594,-1
ASN3257,ASN49761,-1
ASN3257,ASN49785,-1
ASN3257,ASN49823,-1
ASN3257,ASN49895,-1
ASN3257,ASN49964,-1
ASN3257,ASN49983,-1
ASN3257,ASN50056,-1
ASN3257,ASN50083,-1
ASN3257,ASN50153,-1
ASN3257,ASN50188,-1
ASN3257,ASN50245,-1
ASN3257,ASN50247,-1
ASN3257,ASN50326,-1
ASN3257,ASN50360,-1
ASN3257,ASN50404,-1
ASN3257,ASN50405,-1
ASN3257,ASN50411,-1
ASN3257,ASN50463,-1
ASN3257,ASN50468,-1
ASN3257,ASN50481,-1
ASN3257,ASN50584,-1
ASN3257,ASN50607,-1
ASN3257,ASN50622,-1
ASN3257,ASN50625,-1
ASN3257,ASN50673,-1
ASN3257,ASN50767,-1
ASN3257,ASN50837,-1
ASN3257,ASN50857,-1
ASN3257,ASN50994,-1
ASN3257,ASN51060,-1
ASN3257,ASN51068,-1
ASN3257,ASN51088,-1
ASN3257,ASN51337,-1
ASN3257,ASN51390,-1
ASN3257,ASN51394,-1
ASN3257,ASN51395,-1
ASN3257,ASN51399,-1
ASN3257,ASN51406,-1
ASN3257,ASN51587,-1
ASN3257,ASN51606,-1
ASN3257,ASN51677,-1
ASN3257,ASN51752,-1
ASN3257,ASN51754,-1
ASN3257,ASN51776,-1
ASN3257,ASN51796,-1
ASN3257,ASN51823,-1
ASN3257,ASN51863,-1
ASN3257,ASN51865,-1
ASN3257,ASN51944,-1
ASN3257,ASN51960,-1
ASN3257,ASN52009,-1
ASN3257,ASN52031,-1
ASN3257,ASN52075,-1
ASN3257,ASN52079,-1
ASN3257,ASN52101,-1
ASN3257,ASN52106,-1
ASN3257,ASN52320,-1
ASN3257,ASN52863,-1
ASN3257,ASN53258,-1
ASN3257,ASN53264,-1
ASN3257,ASN53276,-1
ASN3257,ASN53292,-1
ASN3257,ASN53321,-1
ASN3257,ASN53342,-1
ASN3257,ASN53345,-1
ASN3257,ASN53346,-1
ASN3257,ASN53364,-1
ASN3257,ASN53369,-1
ASN3257,ASN53400,-1
ASN3257,ASN53424,-1
ASN3257,ASN53428,-1
ASN3257,ASN53440,-1
ASN3257,ASN53464,-1
ASN3257,ASN53483,-1
ASN3257,ASN53518,-1
ASN3257,ASN53521,-1
ASN3257,ASN53678,-1
ASN3257,ASN53723,-1
ASN3257,ASN53766,-1
ASN3257,ASN53767,-1
ASN3257,ASN53813,-1
ASN3257,ASN53828,-1
ASN3257,ASN53850,-1
ASN3257,ASN53878,-1
ASN3257,ASN53889,-1
ASN3257,ASN53967,-1
ASN3257,ASN53973,-1
ASN3257,ASN53982,-1
ASN3257,ASN54058,-1
ASN3257,ASN54103,-1
ASN3257,ASN54104,-1
ASN3257,ASN54235,-1
ASN3257,ASN54247,-1
ASN3257,ASN54251,-1
ASN3257,ASN54290,-1
ASN3257,ASN54301,-1
ASN3257,ASN54303,-1
ASN3257,ASN54305,-1
ASN3257,ASN54312,-1
ASN3257,ASN54329,-1
ASN3257,ASN54335,-1
ASN3257,ASN54456,-1
ASN3257,ASN54527,-1
ASN3257,ASN54540,-1
ASN3257,ASN54600,-1
ASN3257,ASN54641,-1
ASN3257,ASN54652,-1
ASN3257,ASN54723,-1
ASN3257,ASN54778,-1
ASN3257,ASN54829,-1
ASN3257,ASN54929,-1
ASN3257,ASN54941,-1
ASN3257,ASN54962,-1
ASN3257,ASN54963,-1
ASN3257,ASN54994,-1
ASN3257,ASN55002,-1
ASN3257,ASN55011,-1
ASN3257,ASN55069,-1
ASN3257,ASN55129,-1
ASN3257,ASN55256,-1
ASN3257,ASN55259,-1
ASN3257,ASN55480,-1
ASN3257,ASN55891,-1
ASN3257,ASN56286,-1
ASN3257,ASN56511,-1
ASN3257,ASN56515,-1
ASN3257,ASN56575,-1
ASN3257,ASN56595,-1
ASN3257,ASN56611,-1
ASN3257,ASN56654,-1
ASN3257,ASN56675,-1
ASN3257,ASN56704,-1
ASN3257,ASN56773,-1
ASN3257,ASN56778,-1
ASN3257,ASN56805,-1
ASN3257,ASN56949,-1
ASN3257,ASN56990,-1
ASN3257,ASN57068,-1
ASN3257,ASN57263,-1
ASN3257,ASN57332,-1
ASN3257,ASN57478,-1
ASN3257,ASN57480,-1
ASN3257,ASN57624,-1
ASN3257,ASN57677,-1
ASN3257,ASN57723,-1
ASN3257,ASN57724,-1
ASN3257,ASN57877,-1
ASN3257,ASN57896,-1
ASN3257,ASN58173,-1
ASN3257,ASN58307,-1
ASN3257,ASN58453,-1
ASN3257,ASN58511,-1
ASN3257,ASN58982,-1
ASN3257,ASN59415,-1
ASN3257,ASN59545,-1
ASN3257,ASN59580,-1
ASN3257,ASN59605,-1
ASN3257,ASN59611,-1
ASN3257,ASN59655,-1
ASN3257,ASN59827,-1
ASN3257,ASN59842,-1
ASN3257,ASN59865,-1
ASN3257,ASN60038,-1
ASN3257,ASN60068,-1
ASN3257,ASN60191,-1
ASN3257,ASN60219,-1
ASN3257,ASN60277,-1
ASN3257,ASN60339,-1
ASN3257,ASN60517,-1
ASN3257,ASN60610,-1
ASN3257,ASN60624,-1
ASN3257,ASN60636,-1
ASN3257,ASN60765,-1
ASN3257,ASN60923,-1
ASN3257,ASN60929,-1
ASN3257,ASN60940,-1
ASN3257,ASN61215,-1
ASN3257,ASN61234,-1
ASN3257,ASN61373,-1
ASN3257,ASN61430,-1
ASN3257,ASN62044,-1
ASN3257,ASN62081,-1
ASN3257,ASN62087,-1
ASN3257,ASN62112,-1
ASN3257,ASN62168,-1
ASN3257,ASN62195,-1
ASN3257,ASN62240,-1
ASN3257,ASN62325,-1
ASN3257,ASN62523,-1
ASN3257,ASN62551,-1
ASN3257,ASN62563,-1
ASN3257,ASN62597,-1
ASN3257,ASN62638,-1
ASN3257,ASN62668,-1
ASN3257,ASN62703,-1
ASN3257,ASN62713,-1
ASN3257,ASN62798,-1
ASN3257,ASN62804,-1
ASN3257,ASN62815,-1
ASN3257,ASN62833,-1
ASN3257,ASN62870,-1
ASN3257,ASN62904,-1
ASN3257,ASN62947,-1
ASN3257,ASN62949,-1
ASN3257,ASN62955,-1
ASN3257,ASN62982,-1
ASN3257,ASN63003,-1
ASN3257,ASN63008,-1
ASN3257,ASN63058,-1
ASN3257,ASN63068,-1
ASN3257,ASN63119,-1
ASN3257,ASN63128,-1
ASN3257,ASN63157,-1
ASN3257,ASN63175,-1
ASN3257,ASN63186,-1
ASN3257,ASN63213,-1
ASN3257,ASN63300,-1
ASN3257,ASN63311,-1
ASN3257,ASN63365,-1
ASN3257,ASN63383,-1
ASN3257,ASN63399,-1
ASN3257,ASN63439,-1
ASN3257,ASN63452,-1
ASN3257,ASN63476,-1
ASN3257,ASN63956,-1
ASN3257,ASN64208,-1
ASN3257,ASN132057,-1
ASN3257,ASN132354,-1
ASN3257,ASN132876,-1
ASN3257,ASN133164,-1
ASN3257,ASN133380,-1
ASN3257,ASN133410,-1
ASN3257,ASN133777,-1
ASN3257,ASN133946,-1
ASN3257,ASN134386,-1
ASN3257,ASN134399,-1
ASN3257,ASN196674,-1
ASN3257,ASN196681,-1
ASN3257,ASN196755,-1
ASN3257,ASN196975,-1
ASN3257,ASN196979,-1
ASN3257,ASN196987,-1
ASN3257,ASN197009,-1
ASN3257,ASN197064,-1
ASN3257,ASN197075,-1
ASN3257,ASN197155,-1
ASN3257,ASN197181,-1
ASN3257,ASN197262,-1
ASN3257,ASN197308,-1
ASN3257,ASN197447,-1
ASN3257,ASN197479,-1
ASN3257,ASN197549,-1
ASN3257,ASN197572,-1
ASN3257,ASN197610,-1
ASN3257,ASN197667,-1
ASN3257,ASN197669,-1
ASN3257,ASN197697,-1
ASN3257,ASN197729,-1
ASN3257,ASN197809,-1
ASN3257,ASN197853,-1
ASN3257,ASN197963,-1
ASN3257,ASN198040,-1
ASN3257,ASN198187,-1
ASN3257,ASN198216,-1
ASN3257,ASN198287,-1
ASN3257,ASN198301,-1
ASN3257,ASN198426,-1
ASN3257,ASN198471,-1
ASN3257,ASN198493,-1
ASN3257,ASN198611,-1
ASN3257,ASN198636,-1
ASN3257,ASN198847,-1
ASN3257,ASN198858,-1
ASN3257,ASN198935,-1
ASN3257,ASN198948,-1
ASN3257,ASN198949,-1
ASN3257,ASN199095,-1
ASN3257,ASN199156,-1
ASN3257,ASN199203,-1
ASN3257,ASN199358,-1
ASN3257,ASN199503,-1
ASN3257,ASN199541,-1
ASN3257,ASN199636,-1
ASN3257,ASN199799,-1
ASN3257,ASN199880,-1
ASN3257,ASN199942,-1
ASN3257,ASN200031,-1
ASN3257,ASN200052,-1
ASN3257,ASN200089,-1
ASN3257,ASN200097,-1
ASN3257,ASN200099,-1
ASN3257,ASN200125,-1
ASN3257,ASN200169,-1
ASN3257,ASN200507,-1
ASN3257,ASN200541,-1
ASN3257,ASN200612,-1
ASN3257,ASN200869,-1
ASN3257,ASN200884,-1
ASN3257,ASN200890,-1
ASN3257,ASN200998,-1
ASN3257,ASN201067,-1
ASN3257,ASN201127,-1
ASN3257,ASN201324,-1
ASN3257,ASN201338,-1
ASN3257,ASN201478,-1
ASN3257,ASN201637,-1
ASN3257,ASN201731,-1
ASN3257,ASN201887,-1
ASN3257,ASN201984,-1
ASN3257,ASN202063,-1
ASN3257,ASN202119,-1
ASN3257,ASN203683,-1
ASN3257,ASN204264,-1
ASN3257,ASN393220,-1
ASN3257,ASN393234,-1
ASN3257,ASN393241,-1
ASN3257,ASN393246,-1
ASN3257,ASN393544,-1
ASN3257,ASN393584,-1
ASN3257,ASN393676,-1
ASN3257,ASN393683,-1
ASN3257,ASN393720,-1
ASN3257,ASN393773,-1
ASN3257,ASN393784,-1
ASN3257,ASN394073,-1
ASN3257,ASN394122,-1
ASN3257,ASN394244,-1
ASN3257,ASN394288,-1
ASN3257,ASN394346,-1
ASN3257,ASN394436,-1
ASN3257,ASN394476,-1
ASN3257,ASN394512,-1
ASN3257,ASN394699,-1
ASN3262,ASN12637,0
ASN3267,ASN12637,0
ASN3269,ASN12637,0
ASN3269,ASN39759,-1
ASN3302,ASN12637,0
ASN3327,ASN12637,0
